absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
0.19425425410236968,0.002001,0.008333333333333415,0.9583333333333334,266,11.215072089115763,6.0,,48,0.3919788856373834,3.242549935397453,0.4139406231056548,5.078584174768186,True,3.038919944524297,9.235034429227555,6,0.04690608493322257,Global-DoF,V2_03_difficult:1413394887555760384:1413394887755760384,0.039101,formal_public_module_evidence,0.012483365528981327,0.03566681840964802,0.05067511309795834,0.49295928169781467,1.7988949718890253,4,0,V2_03_difficult,5,OK,True,120,1413394887555760384,1.2032830485703199e-08,1413394887755760384,115,True,131
0.2599174844879981,1.283999,0.008333333333333415,0.9583333333333334,266,11.9762057391381,6.0,,48,0.3919788856373834,3.242549935397453,0.4139406231056548,5.091914104810852,True,3.038919944524297,9.235034429227555,6,0.04690608493322257,DPR-Exact-Block,V2_03_difficult:1413394887555760384:1413394887755760384,0.039101,formal_public_module_evidence,0.012483365528981327,0.03566681840964802,0.05067511309795834,0.49295928169781467,1.7988949718890253,4,0,V2_03_difficult,5,OK,True,120,1413394887555760384,1.2032830485703199e-08,1413394887755760384,115,True,131
0.21187565106936898,0.313503,0.008333333333333415,0.9583333333333334,266,11.414448815560341,6.0,,48,0.3919788856373834,3.242549935397453,0.4139406231056548,5.081822356963421,True,3.038919944524297,9.235034429227555,6,0.04690608493322257,DUC-K16,V2_03_difficult:1413394887555760384:1413394887755760384,0.039101,formal_public_module_evidence,0.012483365528981327,0.03566681840964802,0.05067511309795834,0.49295928169781467,1.7988949718890253,4,0,V2_03_difficult,5,OK,True,120,1413394887555760384,1.2032830485703199e-08,1413394887755760384,115,True,131
0.17968796900127254,0.105117,0.008333333333333415,0.9583333333333334,266,11.052894183958555,6.0,,48,0.3919788856373834,3.242549935397453,0.4139406231056548,5.076100259455259,True,3.038919944524297,9.235034429227555,6,0.04690608493322257,Permuted-K16,V2_03_difficult:1413394887555760384:1413394887755760384,0.039101,formal_public_module_evidence,0.012483365528981327,0.03566681840964802,0.05067511309795834,0.49295928169781467,1.7988949718890253,4,0,V2_03_difficult,5,OK,True,120,1413394887555760384,1.2032830485703199e-08,1413394887755760384,115,True,131
3.574334325814353,0.006264,0.033333333333333326,0.9166666666666666,333,3.4302038157412866,6.0,,16,1.6372989873399004,1.8520809420058526,0.3475704465386157,38.74136448211667,True,11.061570711915186,122.35834661469983,6,0.08769593604295267,Raw,V2_03_difficult:1413394888055760384:1413394888255760384,0.038676,formal_public_module_evidence,0.03136469480479759,0.10145168631091131,0.12721940074988972,0.35655937060223664,0.8556297248856586,0,0,V2_03_difficult,6,OK,True,130,1413394888055760384,8.595342919360179e-10,1413394888255760384,130,True,157
3.3666949610361088,0.001867,0.033333333333333326,0.9166666666666666,333,4.221789311681584,6.0,,16,1.6372989873399004,1.8520809420058526,0.3475704465386157,32.26071614662068,True,11.061570711915186,122.35834661469983,6,0.08769593604295267,Global-DoF,V2_03_difficult:1413394888055760384:1413394888255760384,0.038676,formal_public_module_evidence,0.03136469480479759,0.10145168631091131,0.12721940074988972,0.35655937060223664,0.8556297248856586,0,0,V2_03_difficult,6,OK,True,130,1413394888055760384,8.595342919360179e-10,1413394888255760384,130,True,157
3.1502099301674025,0.496838,0.033333333333333326,0.9166666666666666,333,5.242214777826469,6.0,,16,1.6372989873399004,1.8520809420058526,0.3475704465386157,26.83558518210843,True,11.061570711915186,122.35834661469983,6,0.08769593604295267,DPR-Exact-Block,V2_03_difficult:1413394888055760384:1413394888255760384,0.038676,formal_public_module_evidence,0.03136469480479759,0.10145168631091131,0.12721940074988972,0.35655937060223664,0.8556297248856586,0,0,V2_03_difficult,6,OK,True,130,1413394888055760384,8.595342919360179e-10,1413394888255760384,130,True,157
3.241991871180117,0.180664,0.033333333333333326,0.9166666666666666,333,4.782493845946777,6.0,,16,1.6372989873399004,1.8520809420058526,0.3475704465386157,28.9874715205935,True,11.061570711915186,122.35834661469983,6,0.08769593604295267,DUC-K16,V2_03_difficult:1413394888055760384:1413394888255760384,0.038676,formal_public_module_evidence,0.03136469480479759,0.10145168631091131,0.12721940074988972,0.35655937060223664,0.8556297248856586,0,0,V2_03_difficult,6,OK,True,130,1413394888055760384,8.595342919360179e-10,1413394888255760384,130,True,157
3.39677835088289,0.069939,0.033333333333333326,0.9166666666666666,333,4.0966749457639215,6.0,,16,1.6372989873399004,1.8520809420058526,0.3475704465386157,33.11577428537543,True,11.061570711915186,122.35834661469983,6,0.08769593604295267,Permuted-K16,V2_03_difficult:1413394888055760384:1413394888255760384,0.038676,formal_public_module_evidence,0.03136469480479759,0.10145168631091131,0.12721940074988972,0.35655937060223664,0.8556297248856586,0,0,V2_03_difficult,6,OK,True,130,1413394888055760384,8.595342919360179e-10,1413394888255760384,130,True,157
4.722665849546405,0.005961,0.07499999999999996,0.875,333,1.886383668825016,6.0,,48,1.4831420602046805,1.37345683180252,0.34672853901883477,114.94021394364972,True,14.565616565256544,212.15718592607587,6,0.022994477998932172,Raw,V2_03_difficult:1413394888055760384:1413394888255760384,0.038361,formal_public_module_evidence,0.014327167891479808,0.05565675792848232,0.07157976546445238,0.6364872046767742,1.2629620097389043,6,0,V2_03_difficult,6,OK,True,130,1413394888055760384,3.3589057825909693e-10,1413394888255760384,130,True,157
